259	 Gutierrez, F	LAD	LF	23	36	6	9	3	0	1	4	5	10	0	1	.250	.341	.417	.758
259	 Iglesias, J	DET	SS	45	164	26	41	13	1	2	17	7	27	4	1	.250	.281	.378	.659
259	 Marisnick, J	HOU	CF	42	76	17	19	2	0	6	10	7	30	5	1	.250	.337	.513	.850
259	 McCann, B	HOU	C	36	128	17	32	4	0	7	27	21	20	1	0	.250	.358	.445	.803
259	 Miley, W	BAL	P	2	4	0	1	0	0	0	0	0	1	0	0	.250	.250	.250	.500
259	 Peralta, W	MIL	P	12	12	0	3	0	0	0	1	1	3	0	0	.250	.308	.250	.558
259	 Rusin, C	COL	P	16	4	0	1	0	0	0	0	0	1	0	0	.250	.250	.250	.500
259	 Ryu, H	LAD	P	9	12	1	3	1	0	0	0	2	5	0	0	.250	.400	.333	.733
259	 Segedin, R	LAD	1B	2	4	1	1	0	0	0	0	0	2	0	0	.250	.250	.250	.500
259	 SmithJr, D	TOR	LF	3	4	0	1	1	0	0	0	1	2	0	0	.250	.400	.500	.900
259	 Solarte, Y	SD	2B	57	204	19	51	9	0	4	27	21	26	2	0	.250	.329	.353	.682
259	 Syndergaard, N	NYM	P	5	8	0	2	0	0	0	0	3	4	0	0	.250	.455	.250	.705
259	 Tomlin, J	CLE	P	2	4	0	1	0	0	0	0	0	2	0	0	.250	.250	.250	.500
259	 Volquez, E	MIA	P	9	16	0	4	0	0	0	0	0	6	0	0	.250	.250	.250	.500
279	 Joseph, T	PHI	1B	51	173	23	43	9	0	10	28	13	46	1	0	.249	.305	.474	.779
280	 Romine, A	DET	1B	44	137	23	34	7	2	2	13	14	27	3	3	.248	.327	.372	.699
281	 Longoria, E	TB	3B	57	226	29	56	14	0	8	29	25	46	1	0	.248	.318	.416	.734
282	 Bruce, J	NYM	RF	52	206	30	51	12	0	13	36	23	47	0	1	.248	.323	.495	.818
282	 Pujols, A	LAA	DH	52	206	18	51	6	0	9	42	15	38	1	0	.248	.297	.408	.705
284	 Panik, J	SF	2B	55	198	21	49	12	2	2	16	18	27	2	0	.247	.315	.359	.674
285	 Suzuki, K	ATL	C	27	77	8	19	5	0	3	16	10	13	0	0	.247	.375	.429	.804
286	 Gomez, C	TEX	CF	38	142	19	35	11	1	4	13	16	44	5	2	.246	.331	.423	.754
287	 Rutledge, J	BOS	3B	23	65	8	16	1	0	0	7	5	14	0	0	.246	.310	.262	.571
288	 Arcia, O	MIL	SS	53	183	22	45	7	1	4	17	10	37	1	3	.246	.289	.361	.649
289	 Choo, S	TEX	DH	49	176	29	43	4	1	7	26	28	44	4	2	.244	.354	.398	.752
290	 Pinder, C	OAK	2B	30	78	13	19	6	0	7	15	7	25	1	0	.244	.314	.590	.904
291	 Piscotty, S	STL	RF	36	115	12	28	6	0	3	15	23	24	2	5	.243	.380	.374	.754
291	 Spangenberg, C	SD	3B	33	115	9	28	4	0	1	8	4	31	3	0	.243	.267	.304	.571
293	 Cabrera, A	NYM	SS	43	152	25	37	8	0	3	17	14	24	3	1	.243	.320	.355	.675
294	 Hanigan, R	COL	C	11	37	3	9	0	0	1	6	1	9	0	0	.243	.263	.324	.587
294	 Martin, R	TOR	C	34	111	19	27	3	0	5	11	22	37	0	1	.243	.387	.405	.792
294	 Morrison, L	TB	1B	55	185	30	45	9	0	16	37	30	51	0	0	.243	.347	.551	.898
297	 Herrera, O	PHI	CF	53	206	21	50	18	0	5	22	11	52	4	3	.243	.283	.403	.686
298	 Maybin, C	LAA	LF	44	157	29	38	9	1	3	12	30	33	13	1	.242	.367	.369	.736
299	 Tomas, Y	ARI	LF	47	166	19	40	11	1	8	32	13	50	0	0	.241	.294	.464	.758
299	 Tulowitzki, T	TOR	SS	25	83	7	20	5	0	2	14	7	9	0	0	.241	.304	.373	.678
301	 Puig, Y	LAD	RF	54	191	25	46	6	0	9	31	21	42	8	2	.241	.312	.414	.725
302	 Marte, S	PIT	CF	13	54	7	13	1	0	2	7	3	17	2	2	.241	.288	.370	.659
303	 Schebler, S	CIN	RF	52	187	24	45	8	0	16	30	14	42	3	1	.241	.309	.540	.849
304	 Broxton, K	MIL	CF	53	179	30	43	10	3	6	16	14	77	10	5	.240	.310	.430	.740
305	 Pennington, C	LAA	SS	34	75	8	18	0	0	0	7	9	20	2	1	.240	.318	.240	.558
306	 Pence, H	SF	RF	39	142	14	34	2	1	3	17	9	32	0	0	.239	.284	.331	.615
307	 Hernandez, E	LAD	CF	51	117	24	28	15	1	4	18	13	25	3	0	.239	.311	.487	.798
308	 Belt, B	SF	1B	57	209	30	50	11	1	10	26	37	58	2	1	.239	.356	.445	.801
309	 Butera, D	KC	C	21	46	6	11	1	0	2	5	1	10	0	0	.239	.255	.391	.647
310	 Kinsler, I	DET	2B	41	159	30	38	6	1	4	11	20	24	1	2	.239	.331	.365	.696
311	 Chirinos, R	TEX	C	22	67	13	16	1	0	5	15	7	17	0	0	.239	.329	.478	.807
312	 Bautista, J	TOR	RF	58	206	37	49	9	0	10	28	32	60	3	0	.238	.347	.427	.774
313	 Galvis, F	PHI	SS	55	194	21	46	11	3	6	28	14	37	3	1	.237	.291	.418	.709
314	 Robertson, D	CLE	LF	15	38	5	9	2	1	0	4	4	1	0	1	.237	.310	.342	.652
315	 Dozier, B	MIN	2B	49	203	25	48	10	0	8	22	27	47	8	5	.236	.330	.404	.734
316	 Utley, C	LAD	2B	48	123	16	29	4	3	3	15	16	20	3	1	.236	.336	.390	.726
317	 Freeland, K	COL	P	9	17	2	4	1	0	1	1	1	8	0	0	.235	.278	.471	.748
317	 Gomes, Y	CLE	C	39	119	14	28	9	0	4	13	12	31	0	0	.235	.321	.412	.733
317	 Happ, I	CHC	2B	20	68	10	16	5	1	4	9	8	27	0	0	.235	.325	.515	.839
317	 Naquin, T	CLE	CF	6	17	3	4	1	0	0	0	1	5	0	0	.235	.278	.294	.572
321	 Mesoraco, D	CIN	C	24	64	10	15	3	0	3	4	11	13	1	0	.234	.355	.422	.777
321	 Sucre, J	TB	C	22	64	6	15	2	0	2	14	3	13	1	0	.234	.265	.359	.624
323	 Barney, D	TOR	3B	44	111	9	26	4	0	1	7	4	23	2	0	.234	.261	.297	.558
324	 Rosales, A	OAK	SS	46	141	10	33	6	0	3	13	7	46	1	1	.234	.276	.340	.617
325	 Sandoval, P	BOS	3B	22	77	9	18	2	0	4	12	6	16	0	1	.234	.286	.416	.701
326	 Gonzalez, C	COL	RF	53	197	28	46	12	0	4	17	23	44	1	0	.234	.308	.355	.663
327	 Flaherty, R	BAL	SS	13	30	4	7	1	0	0	3	3	7	0	0	.233	.324	.267	.590
328	 Zobrist, B	CHC	2B	48	163	19	38	7	2	6	18	25	29	0	0	.233	.339	.411	.750
329	 BradleyJr, J	BOS	CF	39	133	17	31	4	1	7	24	19	32	2	1	.233	.331	.436	.767
330	 Cron, C	LAA	1B	25	86	7	20	3	0	1	8	4	19	0	0	.233	.280	.302	.582
330	 DArnaud, T	NYM	C	30	86	11	20	3	1	5	18	8	16	0	0	.233	.305	.465	.770
332	 Davis, C	BAL	1B	54	194	29	45	7	1	12	24	27	87	0	0	.232	.326	.464	.790
333	 Rizzo, A	CHC	1B	55	207	31	48	9	0	12	30	32	28	5	0	.232	.367	.449	.816
334	 Kipnis, J	CLE	2B	39	151	19	35	7	0	7	22	11	31	2	1	.232	.280	.417	.698
335	 McCutchen, A	PIT	RF	55	203	29	47	9	1	9	28	24	43	5	1	.232	.313	.419	.732
336	 Dyson, J	SEA	LF	54	169	29	39	7	1	2	17	17	27	14	3	.231	.327	.320	.646
336	 Encarnacion, E	CLE	DH	54	195	24	45	4	0	10	22	31	61	1	0	.231	.343	.405	.749
336	 Hundley, N	SF	C	34	91	9	21	10	0	1	8	3	27	0	0	.231	.250	.374	.624
336	 Jaso, J	PIT	1B	50	117	12	27	9	0	3	12	15	28	1	0	.231	.318	.385	.703
340	 Osuna, J	PIT	RF	40	87	14	20	5	2	3	13	6	14	0	0	.230	.295	.437	.732
340	 Romine, A	NYY	C	27	87	7	20	3	0	2	10	4	20	0	0	.230	.258	.333	.591
342	 Rupp, C	PHI	C	36	122	13	28	8	0	4	13	16	45	0	0	.230	.321	.393	.715
342	 Smith, K	CWS	C	18	61	7	14	6	0	0	5	0	10	0	0	.230	.254	.328	.582
342	 Valaika, P	COL	3B	34	61	11	14	5	0	4	10	3	19	0	0	.230	.266	.508	.774
345	 Escobar, E	MIN	3B	34	105	12	24	4	0	4	16	7	22	1	0	.229	.281	.381	.662
346	 Headley, C	NYY	3B	50	184	22	42	11	1	3	23	18	51	6	0	.228	.300	.348	.648
347	 Garcia, W	CWS	RF	18	44	6	10	1	1	1	6	4	15	0	0	.227	.280	.364	.644
348	 Renfroe, H	SD	RF	57	207	23	47	12	0	11	27	17	60	2	0	.227	.286	.444	.730
349	 Calhoun, K	LAA	RF	57	216	25	49	7	0	8	21	24	51	2	0	.227	.311	.370	.682
349	 Santana, C	CLE	1B	55	216	32	49	16	1	7	34	30	37	2	0	.227	.324	.407	.731
351	 Davis, K	OAK	LF	54	199	34	45	6	0	17	34	24	72	1	0	.226	.310	.513	.822
352	 Stewart, C	PIT	C	16	40	3	9	1	2	0	2	3	7	0	0	.225	.295	.350	.645
353	 Descalso, D	ARI	2B	47	89	14	20	5	0	4	15	13	26	1	0	.225	.337	.416	.752
354	 Fowler, D	STL	CF	51	187	31	42	6	4	8	20	26	47	3	0	.225	.319	.428	.747
355	 Ruiz, R	ATL	3B	17	49	8	11	2	0	1	5	4	15	0	0	.224	.296	.327	.623
356	 Leon, S	BOS	C	32	107	12	24	4	0	4	15	7	22	0	0	.224	.272	.374	.646
357	 Vogt, S	OAK	C	42	134	10	30	6	1	3	13	9	28	0	1	.224	.271	.351	.622
358	 WeeksJr, R	TB	1B	36	94	13	21	6	0	2	8	12	46	1	0	.223	.330	.351	.681
359	 Kivlehan, P	CIN	RF	39	54	6	12	1	0	3	6	6	16	0	1	.222	.311	.407	.719
359	 Ngoepe, G	PIT	SS	28	54	10	12	2	1	0	6	8	26	0	0	.222	.323	.296	.619
359	 Ohlman, M	TOR	C	5	9	0	2	0	0	0	1	0	3	0	0	.222	.222	.222	.444
362	 Grichuk, R	STL	LF	46	167	19	37	14	0	4	19	12	54	5	1	.222	.276	.377	.653
363	 Bell, J	PIT	1B	57	190	27	42	10	0	11	25	21	46	1	1	.221	.300	.447	.748
364	 Almonte, A	CLE	RF	33	86	13	19	3	2	1	6	12	28	1	1	.221	.323	.337	.660
364	 Iannetta, C	ARI	C	28	86	11	19	3	0	7	13	7	26	0	0	.221	.295	.500	.795
366	 Revere, B	LAA	LF	41	118	14	26	5	2	1	6	2	14	3	1	.220	.233	.322	.555
367	 Goins, R	TOR	SS	46	123	12	27	5	0	4	20	12	24	1	0	.220	.287	.358	.644
368	 Castellanos, N	DET	3B	54	210	28	46	12	3	5	27	22	60	2	1	.219	.304	.376	.680
369	 Castro, J	MIN	C	37	128	14	28	8	0	5	17	19	40	0	0	.219	.324	.398	.723
369	 Lagares, J	NYM	CF	38	64	13	14	3	0	1	2	6	13	0	0	.219	.296	.313	.608
371	 Machado, M	BAL	3B	54	215	27	47	12	0	12	27	23	51	3	1	.219	.296	.442	.738
372	 Saunders, M	PHI	RF	53	179	25	39	8	2	6	19	11	43	0	1	.218	.267	.385	.652
373	 Franco, M	PHI	3B	51	193	19	42	7	0	7	29	14	31	0	0	.218	.270	.363	.633
374	 Phegley, J	OAK	C	25	69	6	15	4	0	2	6	2	12	0	1	.217	.239	.362	.602
374	 Powell, B	SEA	CF	15	23	4	5	0	0	0	2	5	6	0	0	.217	.357	.217	.575
376	 Ruggiano, J	SF	CF	19	60	2	13	1	0	2	4	1	17	1	1	.217	.238	.333	.571
377	 Plouffe, T	OAK	3B	52	171	21	37	5	0	6	13	15	58	1	1	.216	.278	.351	.629
378	 Zunino, M	SEA	C	35	111	11	24	9	0	2	14	8	49	0	0	.216	.279	.351	.630
379	 Forsythe, L	LAD	2B	25	79	9	17	3	0	1	6	13	29	1	0	.215	.344	.291	.635
380	 Motter, T	SEA	SS	49	149	18	32	10	0	6	20	16	36	6	0	.215	.291	.403	.694
381	 Hedges, A	SD	C	53	168	20	36	6	0	11	28	11	50	0	1	.214	.265	.446	.712
381	 Story, T	COL	SS	45	154	25	33	10	0	8	22	21	58	1	0	.214	.309	.435	.744
383	 Carpenter, M	STL	1B	51	178	25	38	5	1	9	27	35	50	1	1	.213	.347	.404	.752
383	 Russell, A	CHC	SS	53	178	27	38	8	3	3	19	18	42	2	0	.213	.296	.343	.639
385	 Robertson, D	TB	2B	39	108	11	23	3	1	4	7	16	34	1	0	.213	.320	.370	.690
386	 Fryer, E	STL	C	18	33	2	7	3	0	0	1	3	7	0	0	.212	.278	.303	.581
386	 Mahtook, M	DET	RF	27	66	6	14	4	0	3	9	3	19	0	0	.212	.257	.409	.666
388	 Coghlan, C	TOR	3B	34	71	6	15	2	0	1	5	8	21	0	0	.211	.305	.282	.587
389	 Maxwell, B	OAK	C	9	19	2	4	0	0	0	0	3	6	0	0	.211	.318	.211	.529
390	 Hardy, J	BAL	SS	52	186	15	39	6	1	3	17	9	38	0	1	.210	.246	.301	.547
391	 Ellis, A	MIA	C	13	43	5	9	0	0	0	2	5	10	0	0	.209	.306	.209	.515
392	 Rua, R	TEX	LF	40	91	14	19	5	0	3	11	10	36	2	2	.209	.287	.363	.650
393	 Kelly, T	PHI	3B	19	24	2	5	4	0	0	2	2	6	0	0	.208	.259	.375	.634
394	 Dietrich, D	MIA	3B	50	140	15	29	7	2	2	15	11	30	0	0	.207	.298	.329	.627
395	 Villar, J	MIL	2B	56	213	26	44	8	0	5	24	22	73	14	4	.207	.281	.315	.595
396	 Garneau, D	COL	C	22	68	5	14	7	0	1	6	4	24	0	0	.206	.260	.353	.613
397	 Pearce, S	TOR	LF	27	83	7	17	2	0	4	10	5	24	0	0	.205	.256	.373	.629
398	 Gallo, J	TEX	3B	55	181	36	37	7	1	16	34	24	79	4	0	.204	.308	.519	.827
399	 McCann, J	DET	C	33	108	13	22	3	0	7	17	13	33	0	0	.204	.290	.426	.716
400	 Odor, R	TEX	2B	57	226	25	46	7	1	8	24	11	53	5	4	.204	.249	.350	.599
401	 Szczur, M	SD	LF	33	59	6	12	3	0	1	8	8	14	0	0	.203	.294	.305	.599
402	 Diaz, Y	CLE	3B	18	64	9	13	1	0	0	3	6	17	0	0	.203	.268	.219	.486
403	 Canha, M	OAK	1B	26	79	5	16	6	1	3	7	4	28	1	0	.203	.250	.418	.668
404	 Granderson, C	NYM	CF	54	184	22	37	13	2	4	19	20	46	1	0	.201	.280	.359	.639
405	 Collins, T	DET	RF	40	130	17	26	4	1	4	12	16	46	0	4	.200	.288	.338	.626
405	 Davis, R	OAK	CF	43	155	18	31	7	1	2	12	10	35	7	4	.200	.247	.297	.544
405	 Davis, R	CIN	P	5	5	0	1	1	0	0	0	0	4	0	0	.200	.333	.400	.733
405	 Decker, J	OAK	CF	17	50	4	10	1	1	0	1	8	17	1	1	.200	.322	.260	.582
405	 Eibner, B	LAD	CF	16	30	3	6	0	0	2	6	2	15	0	0	.200	.273	.400	.673
405	 Gaviglio, S	SEA	P	2	5	1	1	0	0	0	0	0	2	0	0	.200	.200	.200	.400
405	 LeBlanc, W	PIT	P	22	5	0	1	0	0	0	1	0	3	0	0	.200	.200	.200	.400
405	 Pederson, J	LAD	CF	35	105	15	21	6	0	2	11	13	33	0	1	.200	.309	.314	.623
405	 Saladino, T	CWS	2B	30	110	10	22	4	2	0	4	13	35	2	3	.200	.302	.273	.574
414	 Stassi, B	PHI	1B	36	61	4	12	2	1	2	6	8	15	0	0	.197	.290	.361	.651
415	 Bourjos, P	TB	LF	34	56	6	11	2	0	2	6	5	17	2	1	.196	.262	.339	.602
416	 Aybar, E	SD	SS	51	158	15	31	6	0	4	8	14	28	5	1	.196	.269	.310	.579
417	 Hoying, J	TEX	OF	16	46	8	9	1	0	1	5	3	14	2	0	.196	.240	.283	.523
418	 Frazier, T	CWS	3B	47	164	24	32	9	0	8	25	26	41	3	1	.195	.306	.396	.702
419	 Joyce, M	OAK	RF	49	154	19	30	7	0	7	25	24	41	1	1	.195	.302	.377	.679
420	 Moore, T	MIA	1B	25	36	2	7	1	0	2	8	1	15	0	0	.194	.211	.389	.599
420	 Morse, M	SF	LF	24	36	1	7	1	0	1	3	3	14	0	0	.194	.250	.306	.556
420	 Norris, D	TB	C	43	144	15	28	4	0	5	17	11	39	1	0	.194	.256	.326	.583
420	 Peterson, J	ATL	LF	42	108	4	21	5	1	0	9	14	28	2	0	.194	.293	.259	.552
424	 Miller, B	TB	2B	41	139	21	27	3	3	2	14	30	47	3	1	.194	.335	.302	.637
425	 Santana, D	ATL	LF	32	67	7	13	6	1	2	8	2	18	1	0	.194	.217	.403	.620
426	 Gimenez, C	MIN	C	23	62	6	12	3	0	1	3	15	22	0	0	.194	.359	.290	.649
427	 Buxton, B	MIN	CF	50	150	14	29	4	1	2	10	16	58	9	1	.193	.275	.273	.549
428	 Hanson, A	PIT	2B	37	57	8	11	0	2	0	1	2	9	2	1	.193	.220	.263	.483
429	 Martinez, C	STL	P	11	26	1	5	2	0	0	6	0	6	0	0	.192	.192	.269	.462
429	 Napoli, M	TEX	1B	51	182	22	35	6	0	11	25	15	65	0	0	.192	.262	.407	.669
431	 Arroyo, C	SF	3B	34	125	9	24	5	0	3	14	8	32	1	2	.192	.244	.304	.548
432	 Swanson, D	ATL	SS	54	193	21	37	6	0	5	21	23	55	1	0	.192	.275	.301	.576
433	 Calixte, O	SF	LF	6	21	0	4	1	0	0	3	3	9	0	0	.190	.280	.238	.518
433	 Chatwood, T	COL	P	11	21	2	4	1	0	0	0	0	5	0	0	.190	.190	.238	.429
433	 Drew, S	WSH	3B	10	21	3	4	1	0	0	5	2	4	0	0	.190	.240	.238	.478
433	 Gonzalez, G	WSH	P	10	21	2	4	0	0	0	4	2	9	0	0	.190	.261	.190	.451
433	 Lackey, J	CHC	P	11	21	1	4	1	0	0	1	0	7	0	0	.190	.190	.238	.429
433	 Reyes, J	NYM	3B	53	189	25	36	9	2	3	18	19	26	6	0	.190	.263	.307	.570
433	 Reynolds, M	NYM	SS	17	21	3	4	0	0	1	1	3	9	0	0	.190	.292	.333	.625
433	 Richard, C	SD	P	11	21	0	4	0	0	0	1	0	10	0	0	.190	.227	.190	.418
433	 Soto, G	CWS	C	13	42	5	8	0	0	3	9	4	10	0	0	.190	.271	.405	.676
442	 Difo, W	WSH	SS	35	79	8	15	2	1	1	5	6	15	1	1	.190	.256	.278	.534
443	 Peralta, J	STL	3B	20	53	3	10	0	0	0	0	4	13	0	0	.189	.246	.189	.434
443	 Ruiz, C	SEA	C	24	53	7	10	5	0	0	6	6	16	0	0	.189	.302	.283	.585
445	 Colon, C	MIA	2B	14	32	2	6	1	0	0	0	2	4	0	0	.188	.235	.219	.454
445	 Fuentes, R	ARI	CF	17	48	4	9	1	1	0	1	1	11	1	0	.188	.204	.250	.454
447	 Moss, B	KC	DH	38	129	16	24	3	0	9	14	13	49	1	0	.186	.259	.419	.677
448	 Kershaw, C	LAD	P	12	27	4	5	0	0	0	1	2	7	0	0	.185	.241	.185	.427
449	 Franklin, N	MIL	LF	41	65	5	12	1	1	1	7	5	17	2	0	.185	.243	.277	.520
450	 Blanco, A	PHI	1B	30	49	2	9	1	0	1	4	6	11	0	0	.184	.273	.265	.538
451	 Suzuki, I	MIA	RF	47	71	6	13	2	0	1	4	4	19	0	0	.183	.227	.254	.480
452	 Cuthbert, C	KC	3B	23	66	2	12	3	0	1	6	2	16	0	0	.182	.206	.273	.479
452	 Engel, A	CWS	CF	6	11	2	2	0	0	0	0	1	6	1	0	.182	.308	.182	.490
452	 Guyer, B	CLE	LF	21	55	4	10	3	0	1	5	0	15	0	0	.182	.237	.291	.528
455	 Carter, C	NYY	1B	41	111	13	20	3	1	4	14	14	48	0	0	.180	.279	.333	.612
456	 Escobar, A	KC	SS	55	212	16	38	10	0	0	12	5	43	0	2	.179	.204	.226	.430
457	 Blach, T	SF	P	14	17	3	3	1	0	0	2	3	10	0	0	.176	.286	.235	.521
457	 Vogelbach, D	SEA	1B	7	17	0	3	0	0	0	1	3	5	0	0	.176	.300	.176	.476
459	 Marte, J	LAA	1B	35	97	8	17	4	0	3	13	11	28	1	0	.175	.283	.309	.592
460	 Hernandez, G	SF	CF	48	103	8	18	5	0	0	8	11	25	4	0	.175	.261	.223	.484
461	 Dickey, R	ATL	P	11	23	0	4	0	0	0	5	0	6	0	0	.174	.174	.174	.348
462	 Gordon, A	KC	LF	49	168	11	29	5	0	0	10	20	35	1	2	.173	.287	.202	.490
463	 Semien, M	OAK	SS	11	35	5	6	2	0	0	1	10	11	4	0	.171	.370	.229	.598
464	 Marrero, D	BOS	2B	27	76	15	13	3	0	3	11	4	25	1	0	.171	.213	.329	.541
465	 Hill, A	SF	LF	19	36	4	6	1	0	1	5	6	10	0	0	.167	.286	.278	.563
465	 Lorenzen, M	CIN	P	24	6	1	1	0	0	1	1	0	2	0	0	.167	.167	.667	.833
465	 Marquez, G	COL	P	7	12	0	2	0	0	0	3	0	5	0	0	.167	.167	.167	.333
465	 Martinez, M	TB	2B	22	30	2	5	1	0	0	0	4	14	0	1	.167	.265	.200	.465
465	 Roark, T	WSH	P	11	18	0	3	1	0	0	0	1	6	0	0	.167	.211	.222	.433
465	 Robinson, S	LAA	LF	3	6	0	1	0	0	0	0	0	1	1	0	.167	.167	.167	.333
465	 Urias, J	LAD	P	5	6	0	1	0	0	0	0	0	4	0	0	.167	.167	.167	.333
465	 Valbuena, L	LAA	3B	30	96	9	16	2	0	3	10	14	26	0	1	.167	.273	.281	.554
473	 Soler, J	KC	LF	18	55	3	9	3	0	1	3	10	19	0	0	.164	.292	.273	.565
474	 Sardinas, L	BAL	SS	29	49	3	8	0	0	0	1	4	11	1	0	.163	.226	.163	.390
475	 Mathis, J	ARI	C	30	92	5	15	5	1	2	5	3	28	0	0	.163	.198	.304	.502
476	 Gentry, C	BAL	LF	33	37	8	6	1	0	1	4	5	15	3	0	.162	.256	.270	.526
476	 Schwarber, K	CHC	LF	51	185	24	30	7	0	9	23	30	66	0	0	.162	.289	.346	.635
478	 Schimpf, R	SD	3B	51	161	24	26	2	0	14	25	27	67	0	0	.161	.290	.435	.725
479	 Williamson, M	SF	RF	10	31	4	5	0	0	1	4	3	12	1	0	.161	.235	.258	.493
480	 Jankowski, T	SD	LF	17	50	7	8	1	0	0	0	7	21	2	0	.160	.263	.180	.443
480	 Leake, M	STL	P	11	25	2	4	1	0	0	2	2	8	0	0	.160	.222	.200	.422
480	 Scherzer, M	WSH	P	10	25	1	4	0	0	0	1	1	7	0	0	.160	.192	.160	.352
483	 Herrmann, C	ARI	C	42	82	10	13	2	0	5	11	13	23	1	0	.159	.274	.366	.640
484	 Walker, T	ARI	P	9	19	2	3	0	0	0	1	1	7	0	0	.158	.200	.158	.358
485	 Espinosa, D	LAA	2B	52	156	19	24	6	0	5	18	15	61	1	2	.154	.240	.288	.528
485	 Perdomo, L	SD	P	8	13	1	2	1	1	0	1	0	6	0	0	.154	.154	.385	.538
485	 Ross, J	WSH	P	7	13	1	2	0	0	0	1	1	4	0	0	.154	.214	.154	.368
488	 Hellickson, J	PHI	P	12	20	1	3	1	1	0	2	3	5	0	0	.150	.261	.300	.561
489	 Orlando, P	KC	RF	14	47	4	7	0	0	0	2	1	15	1	1	.149	.184	.149	.333
490	 Kozma, P	TEX	SS	25	27	5	4	0	0	1	2	3	11	0	1	.148	.258	.259	.517
490	 Lobaton, J	WSH	C	15	54	5	8	2	0	1	1	3	11	0	0	.148	.193	.241	.434
490	 Turner, S	CIN	C	13	27	0	4	3	0	0	3	1	9	0	0	.148	.172	.259	.432
493	 Anderson, B	CHC	P	6	7	0	1	0	0	0	1	1	3	0	0	.143	.250	.143	.393
493	 Arroyo, B	CIN	P	12	21	0	3	0	0	0	0	0	9	0	0	.143	.143	.143	.286
493	 Bethancourt, C	SD	C	8	7	0	1	0	0	0	0	0	3	0	0	.143	.143	.143	.286
493	 Candelario, J	CHC	3B	6	21	1	3	1	0	0	2	1	6	0	0	.143	.182	.190	.372
493	 Cardullo, S	COL	LF	15	28	2	4	0	0	0	3	3	7	0	0	.143	.250	.143	.393
493	 Conley, A	MIA	P	6	7	0	1	0	0	0	0	0	3	0	0	.143	.143	.143	.286
493	 Eflin, Z	PHI	P	7	14	1	2	0	0	0	1	0	9	0	0	.143	.143	.143	.286
493	 Garcia, J	ATL	P	7	14	0	2	1	0	0	1	0	3	0	0	.143	.143	.214	.357
493	 Parker, J	SF	LF	9	21	1	3	0	1	0	2	2	10	0	0	.143	.217	.238	.455
493	 Recker, A	ATL	C	6	7	1	1	0	0	0	0	0	1	0	0	.143	.143	.143	.286
493	 Senzatela, A	COL	P	10	21	1	3	0	0	0	2	0	13	0	0	.143	.143	.143	.286
504	 Jones, J	DET	CF	22	51	4	7	1	1	1	4	4	26	1	1	.137	.228	.255	.483
505	 Perez, R	CLE	C	21	66	5	9	2	0	0	8	8	18	0	1	.136	.227	.167	.393
506	 Profar, J	TEX	LF	15	37	5	5	0	0	0	3	8	8	0	1	.135	.289	.135	.424
507	 Gillaspie, C	SF	3B	26	45	3	6	1	0	0	4	4	6	0	0	.133	.216	.156	.371
507	 Holt, B	BOS	LF	6	15	2	2	0	0	0	1	4	7	0	0	.133	.316	.133	.449
509	 Maile, L	TOR	C	23	68	5	9	0	0	2	4	3	15	1	0	.132	.178	.221	.399
510	 Bonifacio, E	ATL	LF	38	38	2	5	1	1	0	3	1	9	0	0	.132	.150	.211	.361
510	 Marrero, C	SF	LF	15	38	2	5	0	0	1	5	2	9	0	0	.132	.171	.211	.381
510	 Torrens, L	SD	C	20	38	2	5	1	0	0	1	2	8	0	0	.132	.195	.158	.353
513	 Anderson, C	MIL	P	10	23	0	3	0	0	0	0	0	12	0	0	.130	.130	.130	.261
513	 Strasburg, S	WSH	P	10	23	3	3	0	0	1	1	0	6	0	0	.130	.130	.261	.391
515	 Gosselin, P	PIT	2B	21	31	2	4	1	0	0	2	1	7	0	1	.129	.156	.161	.318
516	 Heisey, C	WSH	LF	28	47	5	6	1	0	1	3	3	15	0	0	.128	.180	.213	.393
517	 Alford, A	TOR	CF	4	8	0	1	1	0	0	0	0	3	0	0	.125	.125	.250	.375
517	 Arrieta, J	CHC	P	11	24	0	3	0	1	0	2	0	12	0	0	.125	.125	.208	.333
517	 Bautista, R	WSH	CF	5	8	0	1	0	0	0	0	1	1	0	0	.125	.222	.125	.347
517	 Cain, M	SF	P	10	16	1	2	1	0	0	0	0	10	0	0	.125	.125	.188	.313
517	 Chen, W	MIA	P	4	8	0	1	0	0	0	0	0	3	0	0	.125	.125	.125	.250
517	 Hoffman, J	COL	P	4	8	1	1	0	0	0	0	0	3	0	0	.125	.125	.125	.250
517	 Milone, T	NYM	P	9	8	0	1	0	0	0	1	1	4	0	0	.125	.222	.125	.347
517	 Pivetta, N	PHI	P	4	8	1	1	0	0	0	0	0	4	0	0	.125	.125	.125	.250
517	 Plawecki, K	NYM	C	10	24	1	3	1	0	0	4	2	4	0	0	.125	.214	.167	.381
517	 Refsnyder, R	NYY	1B	8	16	2	2	1	0	0	0	2	3	1	0	.125	.222	.188	.410
517	 Slater, A	SF	LF	2	8	1	1	0	0	0	1	1	2	0	0	.125	.222	.125	.347
528	 VanSlyke, S	LAD	LF	28	41	6	5	1	0	2	3	6	15	1	0	.122	.234	.293	.527
529	 Gsellman, R	NYM	P	14	17	0	2	0	0	0	3	2	8	0	0	.118	.200	.118	.318
530	 Maeda, K	LAD	P	10	18	0	2	0	0	0	2	0	0	0	0	.111	.111	.111	.222
